,TCGA.A6.2681.01,TCGA.A6.5666.01,TCGA.A6.5667.01
mrna_PRR11,-0.9139824222401329,1.5472865697182294,1.3138790283132864
mrna_LOC105370941,-0.6958611881007364,-1.0856711503575411,-0.6189790035283246
mrna_ACKR1,1.6010095324164781,-0.7147856418667591,0.7448689234406795
mrna_CREB3L4,0.3640167032500985,0.8269630751188232,-0.1240877619853063
mrna_LSG1,-0.09563842012946051,-0.20301527112716758,1.282761589555452
mrna_TDRD6,-0.9571565572881808,-0.9794650822904124,-0.6057925376935065
mrna_PSMA5,0.2531448771265007,0.7649292788512988,0.5083191456345582
mrna_PPTC7,-0.5667442715754331,0.3542598740736868,0.22636585809673285
mrna_OTUB2,1.347668816028496,-1.0237016975216215,-0.24455954219835624
mrna_C7orf31,-0.3493156431238266,-0.19097382587025233,2.1180701258067276
mrna_PIK3R2,-0.7525358734007267,-0.080055464976006,-0.4086318784827303
mrna_NEMP2,-1.253807302417255,-0.3146619764993858,0.5764109568883031
mrna_PTGIR,1.1073344302927897,-1.0461620270180652,-0.639013111664151
mrna_VTI1A,-0.9555731272179743,0.23439536595248128,-0.49561917061223243
mrna_ERP27,-0.1036488162916463,1.7611348552246613,-0.5523170447213495
mrna_BOLA1,0.0023835538381076363,-0.21981206109445628,-0.39824554980126103
mrna_GAREM1,-1.2822316066681625,-0.34495861485618684,0.7889652632785549
mrna_B4GALT7,2.5072482263266345,-0.8782314457851823,-0.2527330190696048
mrna_ZNF221,-0.48208672654492424,0.8394979271384512,-0.1807891126143693
mrna_FAM69B,0.30925458394241107,-0.6493627588749685,0.7289625799296202
mrna_PAPLN,0.007280488151076669,-1.4607619277260335,0.13021842084145488
mrna_HDHD5.AS1,-0.9465632067140073,-0.2264946916298602,-0.32441876826978167
mrna_MAPK3,1.5437185117180803,-0.43267617289423443,-0.4596985403920411
mrna_PFDN2,1.1230020360419588,-0.31817949408580953,-0.24756209378338978
mrna_PHYKPL,-0.4855233287202005,-0.8447515596081107,-1.058917110558699
mrna_VIPR1,0.3387350285902278,0.5300989731444953,-0.43635082043437795
mrna_COX20,-1.6021464006689252,1.248141417303193,-0.45080353152605834
mrna_C1orf112,0.18477238898826595,1.2852513756827593,1.210931805507135
mrna_BTBD19,-0.07295785463068001,-0.20293392390463508,-0.6222509771973653
mrna_MASP2,0.48759749854004397,-1.3613852599928398,-0.4423522579837127
mrna_CLCN2,0.9292962086515671,0.1885400060556266,0.06452530935569178
mrna_NDUFB4,-1.0177902573859108,1.4293872823800022,-0.2555717793699903
mrna_RRH,-0.8031471877626191,0.4435685273295677,-0.48110633805394853
mrna_RAP1A,-0.7982442530387348,0.16977321580505803,0.43850838615420634
mrna_NOV,1.4593160222754387,0.9480905037692446,-0.7130957016683463
mrna_SLC25A17,-1.740397757207277,1.7006779267438863,0.9894139085184998
mrna_GBP1,-0.29071299354107294,-0.5763172856737904,0.17022490711629912
mrna_BCL2A1,0.48928030183961746,0.6134676845646798,-0.08592828536013215
mrna_RUNX3,-0.04124578740199463,-1.5122542599707656,-0.16081371501914632
mrna_TP53RK,0.5073093989052287,1.5585789622408397,1.358295449693547
mrna_ERV3.1,-0.08237319817498968,-0.5823022596588261,0.5525551207400022
mrna_GALR2,4.157481712110794,-0.17546036638660736,0.4538936983881442
mrna_PLA2G4A,-0.3792907283113415,-1.3145065467146504,-0.8186716499585038
mrna_S100A13,-0.14788376706153875,-2.1453030544706584,-0.7789390107207711
mrna_MAP3K5,-1.363080555073329,-1.4409161759966564,-0.19675508027593316
mrna_F2R,0.5702922434524097,-1.7981069603784423,0.09523139536820675
mrna_ABHD10,-0.5930477428837831,1.7208857008819447,-0.6180135943634352
mrna_C7orf25,-1.0193226746474586,0.10658488535693741,0.1712680348984457
mrna_GMPR,1.8556633082443699,2.80027454325115,-1.0493033980468995
mrna_CIDECP,0.9560381168934181,-1.9755898590238943,0.03374151582754746
mrna_CD99P1,-0.3671207524784646,-0.49892613850165335,-1.2788369133850257
mrna_GTF2F1,2.84951674865355,-0.2614154833592931,1.6128039442735027
mrna_RHOG,1.6078187722290818,-1.5923048328136675,-0.7869111661102945
mrna_ZNF830,-0.5467561216141127,1.0766220379939122,0.811449798149599
mrna_FAM83H.AS1,-0.6470563948544571,0.3304962891203723,1.4896699024374236
mrna_LOXL4,1.0852442110531073,-1.3290377587350946,0.9018297009325055
mrna_LOC101927989,-1.4238317299144039,-0.3793379733651425,0.11193578223664585
mrna_RAB44,-0.91035614546217,-0.9309539687780971,-0.683000380220575
mrna_GNRHR2,-0.031998616811473875,-1.3471543109895898,0.014601007692277497
mrna_ACLY,0.45609694455039623,0.8378487753640675,1.1041708386649072
mrna_GTF2H2C,-0.9655569800678203,1.910704138437201,2.9923023776419466
mrna_KPNA3,-0.4374351612232807,0.8086316558299148,0.31547034998061274
mrna_ZBTB22,-0.028498030172570334,-0.8577091486657766,-0.647074925676946
mrna_YPEL5,-0.9348276735917546,0.5038935627268316,0.6307975635251426
mrna_BRCA2,-0.7159457815515017,0.561154682241596,0.46698261852289824
mrna_INTS5,0.5951875032807408,-0.4538954305450236,0.7720978630808822
mrna_ARHGAP31,0.6725091053578766,-1.5283885103681651,-0.4353513354110952
mrna_DSG2,-0.6532427848462035,-0.30323485166424285,0.26677186408305775
mrna_SAMD1,0.5056126173812252,0.2716727176214873,1.013335005755097
mrna_COL6A1,1.1021774585383857,-1.6328347622508284,-0.08630088281207461
mrna_CHRAC1,-1.7073155880416262,-0.05957395045773914,1.185762659320483
mrna_CEP55,-1.6330837504228461,0.5338310170811147,-0.37109370688576665
mrna_C2CD2L,-0.3622865984491317,-1.0325439739390379,0.009577821991792041
mrna_GFM1,-0.5564024323315596,0.9234169386144814,0.9773813348056998
mrna_NEDD4,-1.1517617787508916,0.8647268151588783,1.343925073253356
mrna_CENPK,-2.190956810358514,1.7433348218964089,0.39696027013057267
mrna_C17orf80,-0.679712461638038,1.426077061428389,0.43154195623956837
mrna_NINJ1,1.626640274085709,-1.7682242316090335,-0.5431457650139617
mrna_PCAT19,0.4155417450500707,-0.13942494996679408,-0.6872619559344698
mrna_LOC102724064,-1.1386674406199482,0.26965517310769943,1.2661896199139024
mrna_KATNB1,2.2902720052522336,0.7794547818250807,0.9169276964793686
mrna_SEC63,-2.264150208633182,0.49607876191302935,-0.04462599852235857
mrna_GSTZ1,-1.2019752007205542,1.2105785822761213,-0.5441632216695156
mrna_DUT,-1.854503367857814,1.3908927014225254,0.02425278779863145
mrna_CEACAM19,-0.708582283176122,-0.05137581488700957,-1.3270881777059302
mrna_ACTN1,1.1002537646641328,-0.4537186701867453,1.3058442517085551
mrna_AP1AR,-1.0744741428071427,1.0618514182705638,-1.2898623847183563
mrna_YWHAH,-0.589720349304939,1.3364747202904068,0.2960923862237133
mrna_SNHG19,0.3038534907244564,-0.4722057998828698,-1.9124488032157168
mrna_RSL1D1,-2.074348559512239,2.0443255773667364,1.0005963053987135
mrna_LOC102546294,-0.7152079675505809,0.32202638902696795,-0.7392841232458147
mrna_SDCCAG8,-0.8236244568941852,0.5018829549991104,-0.09789755264209347
mrna_NUAK1,0.9013417033608595,-1.1537378952088357,0.0064136568984873785
mrna_CDC14A,-1.1545560348702937,-0.5469423168651708,1.324366249276616
mrna_NUDCD3,1.6711565106453032,-1.1082825213888832,0.17521232390776273
mrna_C10orf55,-0.3320290194613062,-0.16350393034555136,-0.09682760553951467
mrna_ADAR,0.5252591568030099,-1.5073542216157754,-0.18293923830489311
mrna_TSSC4,1.227644851382641,-1.330820216512502,0.45609947338308804
mrna_EPHA10,0.4410342202884266,-0.759682014448622,0.1750783489516254
mrna_HNRNPDL,-0.8287744412135972,1.3360273784624808,-1.8787716259850966
mrna_SPNS1,2.7671187020811505,-1.5104164904145263,1.3995627481582131
mrna_KTN1.AS1,-1.8322258132919156,2.1443874479851477,0.7641728287032364
mrna_DDAH2,0.6963621688143408,-0.9868696913607962,-0.08702298702171678
mrna_NRG4,-0.32412174566514784,-0.5570360111326234,-0.6628708342473525
mrna_OGDHL,-0.08324017197431638,2.510767408549419,0.5484910277734844
mrna_CBX8,1.1951322196507514,0.18013924824008953,-0.1538873991788209
mrna_ECHS1,0.02076287204672725,-0.21486347645962522,-1.6012303338058504
mrna_USP53,-0.5722693518517021,-0.21767513544501932,0.6242322054469552
mrna_IGF2BP1,-0.1761685781079304,0.13810839550754941,-0.44471818320144263
mrna_KMT2A,-1.3882894756066044,-1.1664465736385174,0.9601700951444013
mrna_TBX6,-0.25859359286757283,-0.7893042138511912,0.2861000316560426
mrna_LINC01315,-0.4852972143963768,1.580516038062964,-0.10266883021013397
mrna_UBXN6,2.6448918398085213,-1.0019786068457124,0.05800045173599693
mrna_MRPL1,-1.403030106260547,1.0379527078645527,-0.4758018597420799
mrna_MOGAT3,0.23684445590691375,-0.40537145610228403,-0.12870735558204527
mrna_PCDHB11,0.05339785548593054,1.1359950621137767,-0.43393599189961984
mrna_SIGLEC12,-0.2136146007646599,-0.059526727733088154,-0.4117179175740228
mrna_THAP7.AS1,-0.6313014859576516,-0.6569193142787885,-0.19207609590699612
mrna_SNORD60,0.3348993763886896,-1.0413660264031532,-1.1548026237298448
mrna_GOLT1A,0.011134773791248656,0.0007167446503478126,-1.5205429150510033
mrna_MIR6755,-0.3229709582126218,-0.12235467461346086,1.0869816103166086
mrna_SLC1A4,0.18937778795536014,-0.2447778463749792,1.1493717972467514
mrna_CDX1,0.9465902472506593,0.48415221211773707,0.376268669320165
mrna_C15orf65,-1.5117985418565492,-0.45960548812171687,-1.5331065832397643
mrna_NASP,-1.3433792909154416,0.43289403078140637,-0.5740910528381229
mrna_MAP4K1,-0.041624560535025536,-1.4735195544926794,-0.9391272071897248
mrna_SH2B1,-0.09787122136167417,-1.4089665420248285,-0.09873300177451982
mrna_JUN,1.1988751953052177,1.2586665364451317,-0.2877162313904277
mrna_TERF1,-1.412041739803024,2.885929302683008,2.2129417057304983
mrna_TYMP,0.954270562426432,-1.9049372603350523,-0.7025244461172772
mrna_ATF6,0.7143899139995854,0.18144798517994445,0.17363409345901182
mrna_ADGRG1,1.5313654465701594,-0.12811401956402532,0.81017506584298
mrna_CCDC110,-0.5435122121863148,2.605423964703889,-0.4342391347125235
mrna_FCGR2A,0.41602375727129026,-1.21749125329588,-0.749732462299139
mrna_FAM83H,0.6566295666216367,-0.4438815407535078,1.1382991573388015
mrna_ZC3H12D,-0.8350043519599382,-1.6754358434881225,-0.4875788624567719
mrna_ATP8B2,0.701924522666313,-1.4947351673073683,0.07107245166169544
mrna_SIK3,-0.8108598679632572,-1.0974314728713046,1.6196804973796781
mrna_SLC38A11,-0.26121198774857246,0.10689965148706364,-0.1977115938021277
mrna_FAM163B,0.26688968048045714,-0.01580557870824818,-0.289500681289524
mrna_RPS23,-1.2124674479145112,1.1775854304849966,-0.00086353521895145
mrna_C5orf42,-0.8588856785481198,0.17623935458065432,0.8493640811862209
mrna_STAT4,-1.0048969166425488,-1.4000739395972874,-0.7030417046301126
mrna_URAHP,0.18740329200858255,-0.7681984130703863,-0.5756891129645926
mrna_SNORA71B,-1.1910042948467896,0.2778648043985864,1.1582465311239816
mrna_RIPPLY1,2.663804007818577,-0.28224674933335014,-0.7261532074307413
mrna_LOC100996842,0.33684966966293933,-1.4242346999102227,-0.8260081713429798
mrna_RAB27A,-0.808489883634681,-0.8194541076213853,-0.447348436526844
mrna_CGNL1,0.5657888283076289,0.2373713197876014,0.05902039608560842
mrna_CIRBP,0.115588112725697,-1.1811459835206335,0.04220170716447931
mrna_CXorf38,-0.5025163511868314,1.863523791774173,0.272277455915508
mrna_DUSP23,1.7670690031561276,0.4141223168030209,-0.5627046381627687
mrna_ACE2,-0.26110381136893457,0.8400422802430273,2.013061153422817
mrna_SPNS2,-0.23171190972609956,0.38287890632443666,0.00036989446413441515
mrna_ADNP.AS1,-0.7338968347486016,-0.3445755583064573,0.715479689217891
mrna_MRPL36,0.617660071071725,0.3353099326320258,0.304750804325541
mrna_PAXIP1.AS2,0.5914974768313255,-0.09108871919446705,0.18494118659240352
mrna_DLL1,0.5233145370820722,-2.171708100850272,-1.1555899422413458
mrna_KRT6B,1.1179012359667466,1.0119700208262283,1.5783665088103538
mrna_RTEL1.TNFRSF6B,0.15182124344746561,-1.3499817913797894,-0.8026181016105864
mrna_HIST1H3G,-1.0503360103065282,0.20116956437633446,-0.3748429180304765
mrna_TMPO,-1.4721019947722582,1.002682537472485,0.8208948851485481
mrna_C9orf84,-0.36783118238688484,-0.5669305038475514,-0.5740514083453631
mrna_SEMA6C,0.5427678898047449,-1.0357140819647899,0.9639436646862914
mrna_PPIA,0.2352731400684807,0.9315894927838851,-0.07694429853047181
mrna_TMEM127,0.6781572397241113,-1.1576934553948832,0.7999847134067865
mrna_TANK,-1.6842137115410338,1.2107425354203163,-0.8127070740065664
mrna_REXO4,1.49224782535979,0.8656861834954612,-0.4117283976631985
mrna_CENPO,-0.1962137543095971,-0.2141954763354242,0.7319557052577061
mrna_TEX30,-1.093544328640536,0.9900295028690921,1.0324553584014458
mrna_ARAF,1.3457349230288949,0.8330684574267404,1.8205867191024738
mrna_LRR1,-0.611571297786372,0.8442062364061246,2.0096924413116573
mrna_ORM2,0.4846289627616214,1.901173547650743,-0.6945405911314577
mrna_ZNF500,0.8042762150389307,-0.9067300686947515,0.8169653465113638
mrna_SLC28A3,-0.4960067178104847,1.0225574269490671,-0.6761342582064691
mrna_PUM1,1.3909519777217711,0.24796772853908017,-0.1473394358698412
mrna_ACAD9,-0.131052724314081,-0.6553208463361195,1.3998720424609685
mrna_SNORD62B,-1.138331565214046,-1.692602402586275,-0.7273800879336192
mrna_POC1A,0.2586880199710674,0.06900682115405973,0.11398239260778016
mrna_GPRASP1,0.24434209058634193,-0.9744814141334639,0.32776854894241225
mrna_DNAH17,0.2896662507148901,-0.015776852597073898,0.1660071323393507
mrna_FBXO48,-0.7870430766539667,2.418686270563329,0.8625089707180477
mrna_FMNL3,0.08613379932804381,-1.8633469748012954,-0.5423877063207946
mrna_SHC3,-0.1776200240068644,-0.4945790757813292,1.5305917665381794
mrna_DUSP11,-2.7894731076721673,2.006314889436516,1.2606070704627428
mrna_HSPA5,-0.9550147963900274,0.504591341925562,-0.40117233083969234
mrna_CACNA1C,0.8365676195601686,-0.49826954487251385,0.12823590918634403
mrna_OLFML3,0.4339186044499172,-0.8635064813748559,-0.2392560233052825
mrna_SHROOM4,0.5617756580809125,0.7416920424664737,1.609885327319306
mrna_LOC100507103,0.217431585767878,-1.2198864039172441,-1.0813100814776542
mrna_ZNF2,0.16909932872912362,-0.15796951000697754,1.8618800217050273
mrna_FAM111B,0.12064568412526647,-0.24185611164027634,-0.12699092684546504
mrna_FER,-0.728568176698638,-0.8421838045915487,0.09559316346599728
mrna_ARHGEF19,0.9544853078003986,-0.06481736144991691,0.02020403951111194
mrna_ASXL1,0.24698157883935737,-0.5068891053181577,1.8874988122036074
mrna_F8,1.1048801425532575,-0.3265717174885656,0.05875415439136906
mrna_ANKRD55,0.150500343667036,-0.44979720351485664,-0.12278667488439907
mrna_FGFR1OP,-2.047271310404754,-0.5165204994476246,0.2082231326382827
mrna_UNK,-1.276476294758066,-0.14118411912363021,0.24183321979529235
mrna_KCNE3,-0.631578715083847,1.513963589497024,1.0084675857166163
mrna_OST4,-0.44991380928986374,2.1704805136579055,0.07996113045814204
mrna_BARD1,-1.1357836350637533,0.60195260628962,0.8248865499087685
mrna_TAL1,0.2385241279976567,-0.8033807487282065,-0.3703255421159323
mrna_BST1,0.5468673059111326,-0.25786914682984247,1.1370777765741886
mrna_HEG1,0.7129272486691758,-1.2082840053646575,0.18972373012746294
mrna_CAP1,-0.17524297411584153,-0.4339626442515055,-0.9765268364472999
mrna_TYW3,-1.0309824019263067,1.1538192224634127,0.878700993695656
mrna_CKMT2.AS1,0.2349752309394868,0.10108769975540025,-0.1516940038362761
mrna_SLC47A2,0.35965943520416516,-0.7295008726203253,-0.7415775086076437
mrna_MIR4647,-0.32709857951604004,0.1604930489798202,-0.43520053716307333
mrna_TMEM234,-0.21720347436896692,0.026936172771920487,-1.2121856961813084
mrna_GFPT2,1.0619131747059305,-0.9053734577347091,0.36438794999389773
mrna_GPC3,0.028987190717894736,-0.044841972735023515,-0.8135163734029778
mrna_RPS13,-1.2416860254756459,1.5767894746961972,-0.6308467581842634
mrna_ARHGAP32,-0.12239638924727389,-0.5094928679174668,0.40659748001192814
mrna_CISH,0.6369593655482043,0.41082814438332166,0.4706411746802331
mrna_DOLPP1,0.6105409023720341,0.5517547913870645,-0.7273237373238138
mrna_SPG21,-1.8734418563394912,0.5544672530915252,0.31446130858980875
mrna_RGMB,-0.5487368711759502,-0.737247130173382,-0.6327549903390434
mrna_STK38,-0.9025682027630633,-0.8154708540641656,0.08134595369417628
mrna_LENG8,-0.2119138714704782,-1.3394285162389303,-1.3698580530338236
mrna_TSPEAR,-0.47236679747591176,1.9946123691723805,0.32322751337280947
mrna_NDUFS6,1.9785413914739638,-0.35252393273911586,-0.0995638686174698
mrna_MICU1,-0.47727875955222704,-0.7774672110026466,-1.090781688033683
mrna_AUNIP,-0.1354817066507885,-0.9617825249015443,-0.026612396880655642
mrna_C2orf70,1.3446544727615155,0.8810590299221255,-0.02496642931069757
mrna_USP21,1.275471620532166,-1.9888098609185068,0.5519136027785084
mrna_LOC101927780,0.6505892566096506,-0.4898128248632613,-0.6074043834342908
mrna_PRF1,0.20773480227193775,-0.4079156864203907,-0.7725138028473477
mrna_SGPP2,0.4759610045107222,-0.36699583346259956,-0.07084834844408994
mrna_PARD3,-1.7176029638079173,-0.15471447694730306,0.40304881201166104
mrna_CXCL17,0.6256062713352679,-0.741057536256175,-0.1927456518150782
mrna_ASB7,-1.2675437414959043,0.672190489830927,0.36997336373524503
mrna_SEC24D,0.35704372949169516,-0.26271325512594795,-0.7669870662652256
mrna_AKR1B15,0.3830254584224405,-0.7930766727346538,-0.33603929229574125
mrna_GIPC2,-0.7504394218539839,1.08836774377391,1.0492971443078778
mrna_STIL,-0.27732868824685514,-0.04793262750123345,-0.12450168463375122
mrna_LOC729867,-0.4985563781410855,-1.3693606701507703,-1.0584454008547601
mrna_RHOD,0.4360930565426056,0.12362605391603665,1.013790250870661
mrna_HTATSF1,0.9617302177693796,0.34536639568717226,1.565784671748697
mrna_TMEM123,-3.215681802045294,1.287225184189124,1.70141092692667
mrna_MRPL27,0.13575104498828694,0.8024621720006284,-0.7494126615882648
mrna_NRG2,0.5848173958530077,-0.5857849213682398,0.1888451206672168
mrna_C5AR1,1.4978992054921976,-0.5119278683371777,-0.3011295340144554
mrna_ICOS,-0.14820879698988576,-1.3397560941458562,-0.2711949776153214
mrna_HOGA1,0.5141802429408364,1.2026571175894143,0.510189352247308
mrna_HIST2H2BC,-0.9180007720872957,-0.6696893269805715,0.2394615067636815
mrna_CD53,0.7369948263383873,-0.9462034505163412,-0.4883793516560037
mrna_ZFAND2B,0.8110454158178225,-1.768576173164676,-1.1881063447791647
mrna_SPR,1.190685006310587,0.34568003183488166,0.7040085464011467
mrna_CTD.2201I18.1,0.380794549139564,-0.618435273302874,-0.01842299607341333
mrna_ZNF577,-0.2977526920261963,0.015918974340301626,-0.7519240288374197
mrna_UNG,-0.26430703337236555,0.9951172284249766,0.6558599678424969
mrna_MOSPD2,-0.643446311337183,1.0856153844750795,1.8648853492916295
mrna_LRRC39,-1.1496635748000332,-0.7844768168229501,-1.1116422918640554
mrna_SHMT2,1.0444087837902765,-0.43688349458886566,-0.8391869619608612
mrna_STIM2,-0.2800232768091193,-0.668789035136096,-1.3327883281120851
mrna_NARF,1.905907661544814,0.575304876765246,-1.7861817781117426
mrna_TSPY26P,0.4633300792654892,-1.0354626098780786,2.882270445527321
mrna_BLVRA,-0.21563662621667187,-0.22651938002513525,-0.18990965500054027
mrna_NDOR1,0.5367779224990191,-1.8456474985809501,-0.18269640748050872
mrna_SLC25A15,0.8923444783220251,1.5394762508838669,0.9793976441813785
mrna_SH2D6,-0.39670083825838787,-0.6318982342636525,-0.6841117467699188
mrna_ELOVL5,0.03001701345942983,0.6373375673732488,0.5487844735030841
mrna_SCAF1,2.175680756835902,-1.1484590279535116,-0.9616905023661703
mrna_LOC100268168,0.11591070557519023,-0.7724095478797075,-0.15945168304753546
mrna_CLCN6,-0.12280060055296343,-2.8811732417606906,0.024590595300460368
mrna_ANAPC13,-0.6387676147565927,0.47202173075062637,0.029254002595079622
mrna_HDAC4,0.5234606695502155,-1.7258216032211127,0.6934246098062662
mrna_SNORD17,0.5688305657069133,-0.9178746966985547,-0.6275217443482785
mrna_HENMT1,-0.22389696273805978,0.7129573827341684,0.7226836124925495
mrna_UBA3,-1.5422270903495603,1.098661696435678,-0.3121613166500554
mrna_CNBD2,-0.5694732562467077,0.1437847827233633,0.735882591349153
mrna_MORC2,-0.031216315118514373,-0.10998021763937853,0.32382068355588545
mrna_MIR24.2,0.23310008205995683,-1.0699331018356617,-0.7204935336871925
mrna_LARP1,0.5791935995897971,-0.024576167772349555,0.9117126004843453
mrna_NOL4L,0.48432239606354016,-0.35312594928809055,1.0878746769262624
mrna_ACTA2,1.2949797467409159,-0.7775747854883428,0.7850998479627187
mrna_B3GALT2,0.37786523109903813,-0.7957374682682558,-0.635426392509813
mrna_SNORD15B,-0.6768034896207429,0.33843206331560083,-0.9555664219651439
mrna_UBP1,-0.4345657458624261,0.12496472470242784,0.7268745592706214
mrna_ASTN2,0.2288226435368931,0.6635284222073747,-0.12052981602168253
mrna_DPF2,0.5442705845449174,-1.074974041266133,2.376085215069812
mrna_DNAH6,-0.782217427034869,-0.8478833136227588,-0.3640333595770158
mrna_KLHDC10,0.0006008897043046535,1.3892855755925015,0.5102179806214965
mrna_UBTD2,-1.647274412677872,-0.03455582266523234,0.9960045898772424
mrna_PRTG,-0.02305506608283517,0.6063705318645677,0.7804796763439327
mrna_RANBP6,-0.10501901466144742,-0.07110589375269014,-0.35074763398467995
mrna_TGM1,-0.19711937530091037,-0.4859967792880922,-0.6045167823814626
mrna_HAUS8,0.35398837451518894,-1.3944187240006374,0.24227133248220667
mrna_SLC52A3,0.9094849824921463,-2.026240302167793,-0.6112216575277502
mrna_WDR45,0.26984771386268536,0.7162482960424937,0.857713032634091
mrna_CCNH,-1.2866068551091303,2.5348216273621884,0.8516899633980649
mrna_MAPRE1,-0.35738343413855733,1.3105228560346833,1.9463762575712358
mrna_TMEM125,1.351331770221186,0.022485880985551123,-1.2247003484273278
mrna_HLA.F.AS1,-1.0144658620565423,-0.6219773953706824,-0.33065831745698904
mrna_SPATA20,-1.7210049699602925,-1.1119736013369055,-0.03848644702323651
mrna_ZSCAN5A,-0.41295238527627454,-0.1807366761387056,-0.5816175557206119
mrna_PIWIL2,-0.7301791159240113,1.1736108184737413,0.7939143601006378
mrna_ST6GALNAC3,0.44418852284972055,-0.3426336222491589,0.23714126951013176
mrna_FAM90A1,-0.29322584323367684,1.4128453430500019,-0.6377648154007157
mrna_GAS2L1,0.47367395915221006,-1.254368529125221,0.08120396929827033
mrna_CLIC5,0.3482127786933402,0.10379903811907597,0.9601572516401595
mrna_HEPHL1,-0.22769145576044578,-0.4920298056689068,-0.3456348574410337
mrna_NR0B2,0.72216546029592,1.294986852315655,-0.47895740167016543
mrna_FBXO15,-0.28501723683467833,-0.8104312767734698,-0.458138236748311
mrna_GABBR1,-0.6981725182678855,0.17266764623884,-0.29206014963718696
mrna_NAB1,-0.9818082043449565,0.15657868644297881,0.25746730949518354
mrna_UCN3,-0.08506431329113695,0.9958905344056765,-0.639552020580499
mrna_FAT1,-0.5409621216691022,-0.28892365161049277,-0.23344360848536647
mrna_MIR143,0.08674559998277072,-0.5169889361530747,0.11948043899883881
mrna_ZNF423,1.1318669761147846,-1.0182762572090394,0.9735683288200101
mrna_EME1,-1.7261616755389733,0.430901526480647,0.7952842745251054
mrna_ABHD11.AS1,0.5385919537886235,-0.8634034017192035,0.0975100910536927
mrna_ARNTL2,-2.2172737284992663,-0.6481806782208461,0.31148410679859556
mrna_CSK,0.6254420088680666,-0.2891448886901846,-0.4707772175784396
mrna_EVC,0.955478475227618,-1.2730245696781433,0.40010056214826495
mrna_MIR6883,0.3970445996231156,-2.3902830846086243,-0.7567423773888312
mrna_CLASP1,-0.15407623183051086,-0.7123749779497962,1.1171777030433894
mrna_TCIRG1,0.6438303961700942,-1.159912374210635,-1.4988152295160666
mrna_GOSR1,-0.28996156777032295,1.6350599193507693,0.5611201075291727
mrna_CACNA1F,-0.00048794182073383927,5.093529993287451,0.2326422781403819
mrna_RHBDL1,0.06405185199124298,-0.24919694353730848,-0.8793735414718675
mrna_C8orf34,0.2501879202423189,-0.16893231577793627,0.04361696654591363
mrna_ZNF488,0.3955130864754381,-0.9039858769888478,-0.22049562601318928
mrna_PRKAG1,0.6410120095901805,1.0204894881914313,0.06799324137970228
mrna_LTN1,-0.44575952086746,1.0124443269792616,0.22809038906360377
mrna_ENAH,0.15162084219461502,0.7242400911500527,1.0857602481010729
mrna_CHI3L1,0.47103349960087193,-0.06777751409067587,0.05465799092682452
mrna_FCGR1A,0.40022387470998844,-0.8032176856018551,-0.04607601673330691
mrna_TRMT2A,-0.9483537282633725,-0.12455857834063219,-0.6414837789832164
mrna_MYRF,0.05354132217142352,-1.461429072038793,-1.668086496699454
mrna_IFIT1,0.08572269922264253,-1.0135511263919357,-0.2579497058049301
mrna_LINC01547,-0.21548595072598717,-0.45356841303059847,-1.0560907326501408
mrna_KRT86,-0.25467334139132,-1.0072495675119306,-0.2750755211389403
mrna_TBC1D19,-0.6634052178661198,1.5430340425464304,-1.0845329462461828
mrna_FRRS1,-0.18510846082682003,-0.7133780940949074,1.6958207687963027
mrna_RNASEH2C,1.6020198504422571,0.027454269928749574,1.5744108338857448
mrna_GSS,0.49961134649342326,0.4598326236152848,1.860454200888138
mrna_RNASE7,1.345789682175214,-0.2125736271680976,0.9898402597103357
mrna_XPNPEP1,-0.6067559145009983,-1.4582877495653601,-0.6612577281026297
mrna_NMNAT2,-0.16940897503753388,-0.7591843594470233,3.09995072739416
mrna_ZHX1,-1.1879132001341066,0.6983853739194321,1.4346481898147845
mrna_DENND3,-0.45679780961203814,-1.4360925249664123,0.28787779013805864
mrna_CLDN18,-0.3127219590702375,0.22113884581721135,-0.4300247144350917
mrna_CNNM4,0.05691210907101803,-1.075107607447557,1.8463216028833829
mrna_WRN,-0.9615251824730339,0.9876700561374165,-0.17004995259590364
mrna_PQLC2,1.6496089748351426,-3.371764481941499,-0.6983850987181217
mrna_RBM5,-0.4029768035387233,-1.1961477307589798,-1.3371136903109078
mrna_SDSL,0.09385861627009795,0.11739914144195583,-1.5178540263658942
mrna_CAT,-0.18398813714345086,1.6307510336571291,-0.1396956823528418
mrna_PHOSPHO2.KLHL23,-1.1110954046643915,1.7027473449956236,1.0371519250229855
mrna_NUDT13,-2.1146820382023623,0.7199309410037669,-1.3991875907331852
mrna_TRIM34,-1.6147199574138906,1.2810487356673272,-0.8394643480811331
mrna_BTN2A1,-0.1246766292138513,0.04387341155054008,0.6186726092526149
mrna_STRA6,0.3369095930908089,0.6817834561925138,-0.7812877987571643
mrna_GEMIN7,-0.8089495124145166,0.6481951777739584,0.6143113576781889
mrna_METTL5,-1.1256120835503511,1.9710211528966601,1.0890318753018706
mrna_PLEKHA6,1.1824837775326393,-0.6699911504344399,0.3388859775103834
mrna_FANCF,-0.7154829954583803,0.8999973954869367,1.1317954171853837
mrna_ATOX1,0.8074223549155152,0.14204570895694277,0.17978096853186598
mrna_LZTFL1,-1.8377670348925907,1.249137983592958,0.4840052308239923
mrna_RUVBL1,0.5824769017520781,1.0052794531147449,1.5556916685923676
mrna_PRDM16,-0.5158543162450493,-0.7915107036597875,-0.5872963893990316
