,TCGA.3C.AALI.01,TCGA.A2.A0T7.01,TCGA.A2.A0YC.01,TCGA.A7.A13E.01,TCGA.A7.A6VV.01,TCGA.A7.A6VX.01,TCGA.AN.A0XP.01,TCGA.AO.A12G.01,TCGA.AR.A1AI.01,TCGA.AR.A1AR.01,TCGA.AR.A1AS.01,TCGA.AR.A24L.01,TCGA.AR.A24T.01,TCGA.B6.A0RM.01,TCGA.B6.A0X7.01,TCGA.B6.A1KF.01,TCGA.BH.A0DV.01,TCGA.BH.A0E0.01,TCGA.BH.A0E2.01,TCGA.BH.A0H0.01,TCGA.BH.A0HI.01,TCGA.BH.A0RX.01,TCGA.BH.A1F2.01,TCGA.BH.A202.01,TCGA.BH.A6R9.01,TCGA.C8.A1HO.01,TCGA.C8.A26X.01,TCGA.C8.A3M7.01,TCGA.D8.A1XZ.01,TCGA.D8.A1Y2.01,TCGA.D8.A27L.01,TCGA.E2.A1IF.01,TCGA.E2.A9RU.01,TCGA.E9.A1N5.01,TCGA.E9.A1R0.01,TCGA.E9.A1R7.01,TCGA.E9.A245.01,TCGA.E9.A5FK.01,TCGA.EW.A1IY.01,TCGA.EW.A1OZ.01,TCGA.EW.A6S9.01,TCGA.EW.A6SD.01,TCGA.HN.A2OB.01,TCGA.LL.A440.01,TCGA.OL.A66K.01,TCGA.PL.A8LV.01,TCGA.PL.A8LY.01,TCGA.S3.AA15.01,TCGA.WT.AB41.01,TCGA.Z7.A8R5.01
hsa.mir.1271,-0.453084776,-0.844660488,-0.039832333,-0.591701008,0.743064939,0.367744332,0.449627339,0.656603931,1.244201551,-0.393530804,-0.734475068,-0.738494338,-1.595054639,-0.563284735,0.502976398,0.947746229,1.498683094,-0.599599207,-0.751807873,1.223923075,-0.894556843,0.652797172,1.569219612,-0.581364743,1.653854151,0.277545002,0.541737501,-1.930256276,1.226187843,-1.581611794,-0.623192415,1.052683705,-0.202555715,-0.551642297,-1.067634011,0.481390968,-0.679111672,-0.167911911,0.39330586,-0.479529047,-0.497551784,-1.395375686,-0.702760714,-0.022762344,-0.05884819,0.728131807,0.270867193,0.468542021,-1.422914632,0.216955876
hsa.mir.1277,-0.045326485,-1.480653171,-1.008967352,-1.099320779,-0.312579611,-0.61674669,-0.413630496,0.863487026,1.215894694,0.710944871,0.591090782,-1.503305086,-0.534684561,-0.644771604,0.283318437,2.052699128,-0.032357072,1.514695766,-1.661313959,2.101041096,-0.912512019,-0.116750689,0.977652835,1.46495155,0.458798198,1.314138216,-0.890971764,0.560121374,1.673057507,-1.151933899,-0.776900353,-0.949692718,-0.480604114,-1.506624319,0.881685886,0.668301608,-1.334051679,-0.683651681,-0.118888062,1.522850252,0.092191785,-0.676938491,-1.292206456,0.518875796,-0.375204688,1.844744113,-1.210111024,0.782149595,-0.851338685,-1.506308772
hsa.mir.128.1,-0.008233178,-0.278580413,-0.736390522,0.09108084,0.027495647,0.379535306,-1.626448407,0.515478074,2.251296931,1.671823375,-0.780039206,-0.691843831,-1.764456257,1.715576181,0.612398479,0.967538478,-0.344404358,0.204557446,1.145004364,0.221965137,-0.391122933,0.000672885,-0.085905228,-0.611913582,-1.37880627,1.189096653,0.115048018,-1.458071568,0.963408313,-0.603553285,-0.582056648,-0.605747699,-0.410876387,-0.443637241,0.376462268,0.219575219,-0.148651321,-0.578329646,-0.492790131,-0.180429707,-0.72687505,-0.981768007,-0.89193103,-0.185981014,-1.289955969,-1.067359878,-1.284814671,-0.504071298,1.115941166,-0.631077255
hsa.mir.128.2,0.206126704,-0.234655753,-0.665881767,0.051423059,0.005241108,0.423678488,-1.324969437,0.579471117,1.69686625,1.361870203,-0.594879299,-0.606105691,-1.799389346,1.862338184,0.469786687,0.544088966,-0.925984969,0.036982893,0.751930094,-0.2003752,-0.24853454,-0.496277376,-0.406382121,-0.024686798,-1.357611672,1.4656751,0.219095004,-1.270087485,1.320688527,-0.869455448,-0.27589798,-0.746297446,-0.630794453,-0.463065886,0.509727827,-0.279628627,-0.015646892,-0.654567139,-0.141343161,-0.807841115,-0.660227451,-1.000227353,-0.792591797,-0.023899314,-1.918617559,-1.229929558,-1.470165433,-0.39714248,0.975830811,-0.991837279
hsa.mir.1287,1.691275949,0.501416602,-0.258677147,-0.094305526,0.955917501,0.424534718,-0.508750463,-0.927403841,3.040983768,-1.4138429,-0.037330873,-1.009982986,-2.270905549,-0.998461771,0.411831491,0.387127429,-1.636894275,-1.819934623,-0.493854395,-1.357878023,0.505774659,-0.431207629,1.12397714,-1.063347574,-1.367212946,1.996006392,-0.397206081,-0.302742545,1.158703561,-0.734117265,-0.210004982,-1.413231599,-1.965029661,-0.940536609,-0.613435921,0.161736702,-0.536178325,-1.331723758,-0.012523785,1.090860209,-0.063404203,0.541994047,-1.423863486,-0.763835827,-0.168607684,-1.433630991,0.294740125,0.168585618,2.075041221,-0.810335288
hsa.mir.1291,-0.747342065,1.119974329,0.597378367,1.042548556,0.203964541,0.569940169,0.143012177,0.003654659,0.57052743,2.503954816,-0.828781876,-1.247041654,-0.502389017,0.572248515,-0.14850226,1.796628881,-0.912360981,0.906817965,0.840667556,1.186818546,0.544068048,0.493087021,0.363601472,0.584883723,0.748004121,1.603472837,-0.626696969,-1.264406787,2.680590396,0.104656379,-0.498758927,0.024812594,0.587982612,-0.319951907,-0.573545144,-0.819401134,-0.710364387,-0.253580979,-1.173712064,1.037718125,-0.301891016,0.601770624,-1.387791382,0.069666173,-1.181238257,1.322343523,0.444071919,-0.143697865,-1.017103049,-0.47284478
hsa.mir.1296,-0.987601278,-0.307762388,-0.045166356,-0.202876197,0.510041022,-0.388391224,-0.482458008,0.802603998,2.228956561,0.065081736,0.539341195,0.34131564,-1.297846287,-0.965373142,-0.454696905,2.327569244,-2.333186932,2.199760876,-1.890361325,-0.216885847,-0.350327582,0.958444653,-0.258725897,0.263686795,0.498089249,1.02583358,-0.367529521,-1.58649553,1.671957168,-1.148858959,-0.970708221,1.24538713,1.317496429,-0.311453267,-0.636031337,-0.08804918,-0.676721964,-0.280648803,-0.286865607,0.398716622,0.233052281,-0.878246902,-1.06621929,0.641657194,-0.473029025,0.460428436,1.000538016,-0.015547618,-1.371325563,0.95004483
hsa.mir.1301,1.915208125,-1.090056323,0.580854993,0.449791899,0.366937619,-0.06805134,-0.975551855,-0.979406221,2.159349053,0.768966062,0.104533024,-0.271602678,-1.389215994,-1.311581518,0.866127618,1.163639763,-0.914399089,1.552514484,-1.2224336,-0.909036022,0.2738209,0.949310386,-0.525721441,0.740156765,-0.963501585,2.142059159,0.167719435,-1.932767695,0.642209652,-1.921302878,-1.37625602,0.018400258,-0.431760518,-0.562822882,-0.910118811,0.114288074,0.656331116,-0.464260481,0.197462115,0.044826096,0.195609968,0.657974231,-1.701077849,0.002755131,-0.75291631,-0.109008147,-0.732421693,0.946288276,0.541688025,-0.786213755
hsa.mir.1306,1.193330377,-0.780932004,0.503430533,-0.119670316,0.156654166,0.518095556,-0.601517959,0.400495841,2.554108826,0.466168284,-0.342637129,-0.118584696,-2.076962203,-0.808638099,0.507461244,2.076368062,0.197708058,1.041583216,0.604594727,-0.936775479,-0.061376618,0.72664093,0.022755605,0.972477555,-0.140138168,1.639976666,0.659081012,-2.270875556,1.478752522,-1.895360105,-0.962327329,-0.643773113,0.576246017,-1.440689267,-0.50978331,0.74218214,0.761509603,-1.029937401,-0.60274874,2.187725322,-0.24126296,-0.275896487,-1.129248715,0.137968141,-0.599446918,1.005346914,-1.159673606,0.882584774,0.418732747,-1.196817023
hsa.mir.1307,-0.260999076,-0.006576955,0.107384082,0.564157269,0.157104031,-0.034983461,-0.71113139,-0.233489647,3.041626565,0.364692506,0.415907099,-1.571864517,-2.224814281,-0.328974652,1.688605742,1.881690399,-1.970224172,2.522756454,0.278715872,0.918015561,-0.522693007,0.586466963,0.174228213,0.181459504,-0.672853988,0.200971597,-0.243898027,-2.246687912,0.413893857,0.556219988,-0.993959287,-0.84936918,1.302730575,-0.775406854,-0.398588976,-0.205196695,-0.125950772,-0.816758692,-0.117891823,0.564946816,0.522385164,-0.224971636,-1.12321035,-0.507547714,-1.326972879,0.796504972,-0.602237215,-0.072371247,0.693774592,-0.488738712
hsa.mir.130a,-1.118224679,-0.003980921,-0.403388203,-0.751979236,1.540538804,-0.75431336,0.049564924,-0.20535754,0.920219589,1.457277543,-0.221073313,-0.265851276,-2.011857843,-0.769266715,-0.620734863,-0.626422024,0.397571438,1.648303336,-0.293045711,-0.433347366,-0.074465047,0.967064699,0.323905064,0.462173379,0.4554968,0.15637327,-0.31547473,-0.575727789,0.181398588,-0.173818752,-0.295088402,1.315493955,0.064244368,-0.893965238,-0.020628035,-0.271050416,-1.612775018,-0.373805961,-0.059129778,-0.17525791,-0.319440807,-1.339012909,-0.045422358,0.392159528,-0.51737925,2.532123861,2.168727152,0.726675179,0.041368502,0.592618725
hsa.mir.130b,0.823295954,-1.002852926,0.135121272,0.179498685,-0.216266091,-0.15217063,-0.755858403,-0.335897048,0.859346605,1.188957552,0.118337119,-0.731481008,-2.29008086,-0.97823833,2.704456496,2.677356608,-0.287167594,2.273103932,0.863087379,0.256210848,-0.577598195,1.34487294,0.99564078,0.718726601,0.318412655,0.152809996,0.159015883,-2.116744845,0.888563577,-1.226804595,-1.444147573,0.081423303,0.934879607,-0.015077994,0.00391957,0.306454468,-0.374677475,-1.444256523,0.097154298,-0.558398629,-0.475414646,-1.554662319,-1.634753465,-0.367052707,-0.691398599,1.313298615,-0.612698098,1.308920585,-0.318696502,-0.763459513
hsa.mir.132,-0.714171535,0.758996672,-0.588606356,1.961621276,1.34169274,-0.471893794,-1.892887184,-1.530326874,0.201914422,0.417225603,-1.225311737,-0.38919101,-0.228372145,0.574006608,1.061243626,0.211566453,0.370298742,-0.455287437,2.544192601,-1.479027518,-1.348799868,1.206992865,0.11526837,-0.783420733,0.352266235,1.739013324,-0.414329199,-1.648781913,0.174870027,-0.141278262,-0.763902149,0.309858824,-0.095080424,-1.842853749,0.063987109,0.608602146,0.677402646,-0.338065263,-0.772990931,0.396564682,-0.63397887,-1.846889543,0.808746335,1.451412653,-0.421453146,-0.542839616,1.534449512,0.214354737,0.152865124,-0.349428841
hsa.mir.133a.1,-0.309236728,0.142827233,1.917570444,0.056202483,0.588098782,-1.361697952,-0.451351659,0.068480194,-0.67116812,0.354021657,-0.434731427,-1.356423027,-1.518763808,6.842348421,0.094783521,-0.68069322,4.76881537,0.22732539,-1.071422075,-0.241414649,-0.133861907,0.358246466,1.576814864,0.367462167,-0.816649141,0.454523961,0.094791149,1.634626006,-0.19885262,0.106739874,-0.305357063,-0.389780608,0.282012957,2.369216653,-0.718017904,1.051333273,-0.333508193,0.050269839,-0.698438329,-1.164429942,-0.723898662,-1.085447662,-1.275129054,1.171329872,0.133715652,-0.999286598,0.781317205,1.677183641,0.307342278,-0.255902676
hsa.mir.133a.2,-0.538089321,0.183759148,-0.025217949,0.165412291,0.106973913,-0.067623962,1.599106765,0.771163547,-0.634901699,-0.797248735,0.923366989,-0.305843889,-0.95742012,6.890050847,0.034212961,0.580747762,4.570625622,-0.012694089,-0.487637387,1.690565769,-0.112270818,0.398134769,2.383442146,-0.208844206,0.324065734,-0.983861877,-0.336367237,0.306599734,0.318714219,0.31641735,-0.04868579,0.208980715,1.008354073,-0.981602371,-1.009879708,0.467934531,-0.497989995,-0.367508213,-0.403944816,-0.071148975,0.211491166,-1.078377887,-0.994721924,1.525610745,0.220220428,0.402377956,0.297739806,1.361348321,-0.192113486,-0.272330751
hsa.mir.134,-0.251764016,0.511673582,0.026879243,-0.505769986,-0.043983222,-0.242988936,1.037607638,-0.207574232,-1.741900554,1.451330062,-0.676434595,0.024449478,-0.468462477,-0.69353376,-0.464826556,0.030604868,1.45796455,-0.508002734,-1.192258064,-1.70536539,0.809282389,0.793820913,1.364296943,1.184274906,0.931526743,-0.28481227,0.245492255,-0.084199518,0.219317732,0.121213842,0.684344696,1.774408467,-0.070882515,-0.542526893,0.677198212,-0.057936475,-1.541712071,-0.541993213,0.424493767,-0.146078787,0.382418597,-1.455313186,0.587640295,1.729730163,0.331941163,-0.204375071,1.739484735,1.542989536,0.527551285,0.422912113
hsa.mir.135b,-0.402351405,0.108323964,0.774871573,2.361639441,0.8208769,-0.803032878,-1.012955745,-0.741176266,-0.067462637,-0.674623075,0.023599259,-0.307609304,-0.616271712,0.146068631,1.702494837,2.496155587,-1.135509706,1.188322032,-0.966925003,1.347698917,-0.651975391,1.516906243,0.554785329,-0.229511237,0.00656566,0.531481502,-0.537213558,-1.134550393,0.705450524,-0.911743687,-0.610859045,0.540652765,-0.289028351,-1.041194568,0.298181292,-0.397767186,-0.943086069,-0.471599112,-0.61714334,-0.987635844,-1.105344192,-0.732565944,-0.21606639,0.301420404,-0.762355637,2.179700004,-0.048627453,0.314026849,-0.526657762,0.380439906
hsa.mir.136,-0.122518082,0.572820384,-1.041529943,-0.400138067,-0.077155265,0.34609114,0.395517362,0.493572449,-0.976937334,0.653233959,0.176400265,-0.060133171,-1.192920631,-0.651033444,-0.314069336,-0.296707714,0.052977485,0.365531523,-1.704813166,-0.788600246,-0.439366644,0.600914752,1.736947648,1.187830219,0.715631555,0.468980203,0.586491926,-0.006872531,0.567767477,-0.77416107,0.452391876,1.568786862,0.565732859,-0.91244982,-1.879393799,0.829168509,-0.348100331,-0.766712958,0.683418958,0.488768136,0.440127338,-1.685959278,-0.379143974,1.051798243,0.555703035,0.320917369,1.309439243,1.670992081,0.828652002,0.589975107
hsa.mir.139,0.755819501,0.180273663,0.364991021,-0.95956383,-0.77316413,-0.662663853,-0.735402319,-0.643822847,-1.042383841,0.470289797,-1.63863164,0.252003005,-0.665688048,-0.436207532,-1.00723243,-1.013689271,1.441372328,-1.074742347,0.45076637,1.155770639,-0.525940666,0.446000248,1.840619488,-0.650351592,-0.543793284,-1.146134543,-0.582172787,1.099659328,-0.345719676,-0.506712506,-0.418899494,1.138006683,-1.723189642,-0.942621604,2.48804459,1.816818662,0.018061405,0.999354574,-1.073715322,-0.733242637,-1.115714992,-1.678529741,0.035685196,1.983773723,-0.26486274,-0.68084689,1.905807749,1.226613236,1.331096011,0.565943237
hsa.mir.140,-1.362240339,-0.020803325,0.267837562,0.792796865,0.264320009,-0.576696708,-0.29211506,-0.918248037,-0.164148628,0.305212327,-1.484201524,-0.612945162,-1.220299426,-0.324686552,0.504307753,-0.66068863,0.25898144,0.231081293,0.749865525,-0.280421189,-0.317553143,0.789314167,1.336242422,-0.402957529,0.129886192,-0.47076697,-0.021054817,0.978007688,0.958622166,0.47152466,-0.094918947,1.085120367,-1.921013621,-1.297748711,0.593242347,0.171250067,-0.80819652,0.871180069,-0.582957644,-0.729056029,-1.046865868,-1.878634014,-0.178933375,1.399533727,-0.457179679,-0.505493362,1.461830035,0.87372406,1.530079371,0.661715486
hsa.mir.141,-0.212349755,-0.997798472,0.860934925,1.621517976,0.071184748,0.851912817,-0.006199646,-0.543888896,1.171340445,-0.40538801,0.940107817,-0.387611875,-2.161374931,0.433686465,0.091302001,-1.07269678,-2.0567564,2.104221673,-0.830937092,1.583030882,0.520775722,-1.11841113,-0.796204467,0.339695675,-3.439100975,1.89405408,0.881462433,-0.543759048,0.938902553,-2.359052656,-1.242872645,-0.501280815,-0.654964231,-0.625895144,-0.511938292,0.575861069,-0.666588761,-0.902474108,-0.543044837,-0.051148747,0.160761036,-1.436997073,-1.44196953,-2.477177479,-1.295892079,-0.662652324,-1.145244883,-1.770396645,0.167661682,-0.506693873
hsa.mir.142,0.466575315,-0.521872491,0.087718638,-0.36630965,-0.036028086,-1.102658719,-1.443309656,0.135905755,1.591819176,1.269182514,-0.736926401,-0.592748831,-1.795025698,-0.567827073,2.455197077,-1.421742129,-0.803504261,1.211852307,-1.479971464,0.241172291,-0.242554797,1.487922436,-0.523988322,1.245836611,-0.183713842,0.078097058,1.361363899,-0.950642116,0.927639025,-0.234666943,-0.475111094,-0.068441489,-1.312776383,-0.487948795,-0.583615844,0.601282527,-0.946769685,0.080538239,1.267152703,-0.059168881,-1.337821378,-0.820667132,-2.219874106,-0.776861533,-0.969122902,1.536781699,-0.569127981,1.625329445,1.62685613,0.510849188
hsa.mir.143,-1.190003104,1.19616664,0.419234671,0.820749256,1.83978754,-0.405351264,1.552303918,0.072899909,-1.820200299,-0.74751978,-0.717535794,0.317237938,-0.259715547,-1.19575385,-1.309197642,0.252023188,1.171665806,-0.722605898,-0.713504365,0.662127463,0.53255053,1.622305811,0.626253389,0.57616845,1.493999746,-0.294430601,0.138851181,2.109445828,-0.040578225,0.538234625,0.950350427,0.911099793,-0.491718443,-0.911857161,0.839403265,0.064917917,-1.124361514,0.403568424,-0.212851007,0.344353272,0.044318883,-1.90692836,-0.51325426,0.785503181,-1.111272408,-0.185009189,2.040866222,1.058205505,-0.031654562,0.514764351
hsa.mir.144,-0.55756896,0.456241251,0.344869286,-0.6624412,0.15432988,-1.123076049,0.255653461,-0.254873474,0.132499265,1.774802952,-1.718438936,0.187160389,-0.235387324,0.650413599,-0.155119359,-0.983878162,1.738601846,-0.183562025,0.345852699,-0.187629882,-0.357211654,0.326525453,1.354047012,0.266480631,-1.273730631,0.495096597,-0.797125329,1.579084036,-0.893864978,0.868531014,0.055131756,-0.157712148,-0.175464848,1.235226325,0.617617934,0.882626262,0.184404742,-0.397365331,-0.071273333,-0.482713263,-0.044676869,-1.185537411,-0.876157566,0.622030136,-1.226603857,-1.227933864,-0.890486228,1.5988211,0.221848354,-0.857802865
hsa.mir.145,-0.72547052,0.902981973,0.663318895,0.262951483,1.363310462,-0.8505211,0.669342968,-0.06306831,-1.677005443,-0.363467684,-0.106328229,0.554600663,-1.011762465,-1.772227729,-2.519734031,0.579425779,1.701791337,1.16681843,-1.654924908,-0.363276818,0.700685079,1.02747237,0.897283321,1.273570809,1.609109206,-0.012309015,0.286441885,0.422860926,0.738510702,-0.671555606,-0.2221123,1.829403853,-1.219311362,-0.570133927,1.273977012,0.668188516,-0.489987805,-0.412865533,-0.125258393,-0.014213773,-0.192735453,-1.946563445,0.203746748,0.900597189,0.278220619,-0.382671711,2.367131209,1.740833165,0.413145769,0.981325932
hsa.mir.1468,-2.207559769,0.315436414,-0.798857764,0.307593166,-0.525008866,0.734201055,0.420608602,-0.392832702,1.536066533,2.040630521,-1.649993008,-0.440718376,-0.25689325,0.476190798,2.620888516,1.34395391,-0.320192468,3.869147914,2.204830749,-0.847692727,0.540336575,-0.262460488,0.373427927,-0.299632162,-0.268892246,0.779352359,0.371396623,0.492623551,0.523575635,-0.308126159,-0.401916498,0.074958681,-0.31083217,-1.462761865,-0.679233461,0.449395635,-0.583781756,0.256939526,-0.550449303,1.19969575,-1.093288974,-0.382561745,-0.432434904,-0.06792723,-0.912744547,0.085378739,1.231619902,-0.425100241,1.001971119,0.024183569
hsa.mir.146a,-0.550629336,-0.007464187,0.046212677,0.39997657,-0.25910673,-1.601631091,-1.095977423,-0.249889217,1.763465454,0.767545778,-1.888039856,-1.197850909,-1.211173619,-0.360647736,1.783631889,-0.630091852,-0.154457951,1.353827743,0.055386064,-0.835808,0.001959233,1.110496087,-1.282046303,1.185370017,0.99506391,-0.088440669,0.668891503,-0.44126186,0.550699059,0.354998323,0.146786974,-0.153898233,-1.559770363,0.144429517,0.668891503,0.188991773,-1.711794248,1.453664607,0.278201176,-0.392045987,-1.354655329,-0.993285595,-1.53634468,0.600383963,-0.967034738,1.140755915,0.63166102,0.458593211,1.764468493,0.806766838
hsa.mir.146b,-0.583154182,0.547710183,0.168013852,0.03611558,0.264822532,-1.022835578,-1.261636048,-1.058377264,0.862805852,1.062134598,-1.378887766,-0.46762342,-0.917933496,-0.897100568,2.197369524,0.471113741,-0.637629477,1.24653357,-0.127213926,-0.843326694,-0.301044223,2.385523947,0.517034745,0.755116849,0.866939253,-0.668849666,1.022246462,0.196792711,0.160347906,1.021085928,0.160172839,1.270568022,0.401120326,-0.842763001,0.31248064,0.020687433,-1.645721531,0.56147068,0.284470373,0.180081842,-1.562373867,-1.051238169,0.678959487,1.820453613,-1.536823497,1.029745562,2.072148134,1.135526316,0.899316866,0.922937811
hsa.mir.147b,1.303847356,0.096574491,-0.733099516,-0.253102791,-0.730097914,-0.373696052,0.375840524,-0.035358315,0.210743232,-1.220627742,-0.371882664,-0.822122769,-1.45452995,0.359406528,0.982354418,0.155155772,-0.478082001,1.476909609,0.125497058,4.217392229,2.012614805,0.606367486,0.083752205,0.426712878,-0.907782596,-0.202309266,-0.844106315,-1.154780517,0.868578274,-1.121049177,-1.273836728,-0.593709586,-1.040531135,-1.134797376,-0.189555951,2.689555473,1.166214113,0.632690904,0.332397612,-1.415638317,-0.672026469,-0.761126935,0.637855265,-1.233632317,-0.679649062,0.239826304,0.354155267,-0.926183502,-1.031028613,-0.16026906
hsa.mir.148a,-1.084004,-1.638291225,-0.204184418,-1.144788208,0.131264989,-1.04735846,0.018408794,0.712462218,2.489661032,0.779998613,0.568864024,-0.773841823,-1.668917201,-1.772874417,1.428132244,0.658841737,0.017216441,0.130972214,-1.631705096,-1.305359152,0.909507822,1.300263159,-0.592716299,0.65410287,-0.464831771,0.021431139,3.477734034,1.67197874,1.002967526,-1.205164539,-0.262375152,-0.316960474,-2.120955899,-1.83700499,-0.729011664,0.90765914,0.073275672,-0.286489962,0.792837542,-1.037951109,-1.403413201,-0.237715832,-0.989535551,-0.852389529,0.298729056,0.872104918,0.379508146,1.878715711,0.53389083,0.156411783
hsa.mir.148b,-0.560672233,-0.096634342,0.398064526,0.614785165,-0.579975775,-0.184070037,-0.112898359,-0.754287075,0.424738923,-0.057083284,0.36772505,-0.180534603,-2.27413273,-1.566990682,1.073923961,0.117978881,-0.780998902,0.610523972,-1.787318971,0.492328226,0.817388007,-0.093163172,-0.388143981,1.198227714,-1.805469677,2.071115305,0.43917163,-1.058548685,2.006442511,-2.409184335,-1.147272939,-0.326250807,-0.568805092,-1.265962495,-1.74286762,0.24689612,1.091546111,0.128250567,-0.544732813,-0.064726854,-0.204925029,-1.152385955,-2.397715463,-1.44981743,-2.054723711,-0.286404562,-1.961773392,-0.055396775,1.096873525,-0.552020256
hsa.mir.149,1.680188946,0.398591651,-1.805032287,-0.042960178,-1.045532267,-0.088766262,-0.130018673,-0.017277899,0.158760287,-1.207479098,-0.528428518,-0.263055656,-1.591622519,0.877535281,-1.45346748,-0.13626811,-0.002364981,-0.19472244,-0.756362426,1.393878679,0.579117026,-0.968843896,0.629717867,-0.435763498,-1.083128416,1.511564685,-2.005006478,-1.387358068,1.413149435,-0.474477088,-0.049459399,1.143613421,0.078886837,-0.193565252,-0.952686312,1.233170954,-0.691895443,-0.027203126,-1.004086106,1.660789049,1.12557891,-0.777081449,-0.293415945,-0.81410128,0.361066405,-0.890285047,-0.015861851,-0.94917955,0.699620113,-0.07506438
hsa.mir.150,0.372777553,-0.41580185,0.282228706,-0.888224712,-0.332813856,-1.154245479,-1.343903091,0.042524228,1.100445129,1.093941134,-2.354031923,-0.973347266,-1.178121434,-0.37156339,1.440347711,-2.056325895,-0.15156491,1.024702187,0.488406795,-0.07655266,-0.437051528,1.337432439,-0.731520784,0.501161507,-1.055535234,-0.104042899,0.337051253,0.311797064,0.525825787,0.507562781,-0.025987877,0.01195547,-2.418495724,0.201555909,0.901568586,0.75014742,-1.098457303,1.16603657,1.176139653,-0.208089725,-1.642758253,-0.496698993,-1.157169991,0.109908418,-1.104519208,1.238015585,0.317192705,1.279082435,1.892771553,1.04020062
hsa.mir.151a,-0.224597273,0.85575334,-0.248385559,0.239881222,-0.819312024,1.152961195,-0.266717348,0.766949969,1.662059586,0.447975218,0.221168348,-0.742311918,-1.438794137,2.036576614,0.546794832,2.514884885,-0.227940609,0.623995171,-0.171280634,2.164095226,-0.498720415,0.664737811,0.559693291,0.610935783,-1.485036699,0.623850521,-1.217671236,0.299121758,1.367424433,-0.672032155,-0.267891882,-0.721946952,0.960440994,-1.027065704,-0.021384263,0.040513461,-1.280023163,0.159202124,-1.106790767,0.274953492,-0.617958608,-0.847369468,-0.857764291,-0.728102981,-1.380450683,0.895455024,-1.117198677,-1.323624698,0.740635509,-1.229968448
hsa.mir.151b,-1.022137248,-0.167057124,1.610874667,0.811191827,-0.370598309,1.189809048,2.07074321,1.330775144,-0.28067072,-0.434998401,-0.89567338,-0.98957061,-2.278025184,0.404246331,1.596647582,1.08878198,-1.007774258,0.679675474,0.956019657,0.256864622,-0.490711299,0.380969833,-0.11485126,-0.232066254,-1.214778636,3.691306426,-1.241161464,0.03318227,1.255234658,-1.170316023,-0.91120291,-0.2993986,-0.442670566,-1.119944416,-0.694598803,-0.25297341,-0.034937264,0.99342771,-0.221059239,-1.6155809,-0.715125,-2.063175833,-0.950177745,-1.072566824,-0.527682179,1.564644941,-1.491054563,-0.662653288,0.519458742,0.289603625
hsa.mir.152,2.388624761,-0.192142118,-0.282571563,-0.099507102,0.487176275,1.254904041,0.738812733,-0.802066229,-1.479195821,0.619113598,0.057351023,0.796106924,-0.471945663,-0.610157055,-0.123955993,0.115041818,1.692210354,-1.377667146,-0.07185277,-0.545281703,0.491109991,0.117733232,1.449023564,0.335674123,0.853750286,-0.248083648,-0.437658365,0.368736733,0.588407881,0.264287065,0.081674268,1.382089743,-0.430641687,-0.532848551,0.362655884,-0.170860279,-2.040505557,-0.712219619,-0.528909844,0.073826097,0.878726478,-0.76994403,-0.216466644,1.029396037,-0.327596313,0.409045698,0.297895915,0.731793849,0.170622993,0.302604443
hsa.mir.153.1,-0.599357339,-1.105633405,0.031126114,0.084439892,-1.036066529,-0.411263731,0.497163965,0.436337156,1.611496208,-0.01420154,-0.293004658,-0.764301384,-0.720907415,0.394995064,-0.469966791,-0.062383826,0.501994353,-0.262787144,2.147198168,-0.12643052,-1.122585758,-0.16599232,-0.473952556,-0.004748643,-0.702030607,3.170404575,-0.488278863,-0.091399867,-1.21155166,-0.244603645,-1.207204592,-0.113480611,-0.360493952,0.010126926,0.673106689,-0.022899318,4.680624871,0.404382836,-0.073143793,-0.312354728,-1.016484537,-1.046451319,-1.030517798,-0.944555934,-0.760311131,0.548281609,0.555263061,0.76903511,0.518121738,-0.492038464
hsa.mir.153.2,-0.334294322,0.085681258,-0.766574727,-1.086532974,-0.318901086,-1.015050959,1.741453971,-0.308587822,-0.462976928,-0.440749792,-0.521359659,0.37815721,-0.347336993,-0.373320037,0.053797507,-0.620444576,-0.213355154,0.210951473,-1.922559169,1.395938285,-0.266163997,0.343538543,-1.279163691,-0.014882809,-0.715268152,2.918823158,0.194820672,-0.115674981,-0.367190309,-1.528801531,-1.107279581,0.480045301,-1.269051151,-1.089184638,-0.831999382,0.647830006,4.128213485,0.216668234,-0.616132547,-0.121263652,-0.102038037,-0.983128478,-0.875567849,-0.793799231,-0.889947121,0.440786411,0.54461592,0.497069869,0.728247072,-0.70221193
hsa.mir.154,-0.474244512,0.662816111,-0.159770237,-1.257759948,0.087443687,0.492053043,0.551165672,0.589372862,-2.528407372,1.199569486,-0.076468883,0.334338736,-0.250580116,0.225410024,-0.672144117,-0.04297567,1.56438881,0.917961864,-0.790849929,-1.97317371,0.10793451,1.037680349,1.464344334,1.540248421,0.85081167,-0.316464152,0.169606004,-0.360978838,-0.032014546,-0.295092685,1.0285025,1.24710705,0.47039672,0.557707104,-1.916790625,0.402960622,-1.306713953,-1.27221784,0.299328332,0.247719154,-0.672830344,-1.453661142,0.098584221,1.212142627,0.389933573,0.214242472,1.624302591,1.666029074,0.36586977,0.717489156
